nom produit,numero AMM,Substances actives,identifiant usage,etat usage,dose retenue,dose retenue unite,delai avant recolte jour,catégorie de condition d’emploi,condition d’emploi libelle
SPEKFREE,2110167,tébuconazole (Tebuconazole) 430.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.6,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
SPEKFREE,2110167,tébuconazole (Tebuconazole) 430.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.6,L/ha,35.0,Protection de l'opérateur,Condition: Port d'un vêtement de protection approprié pendant les opérations d'application par l'opérateur et le travailleur et de gants par l'opérateur obligatoire.
SPEKFREE,2110167,tébuconazole (Tebuconazole) 430.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.6,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
SPEKFREE,2110167,tébuconazole (Tebuconazole) 430.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.6,L/ha,35.0,Protection de l'opérateur,Condition: Port d'un vêtement de protection approprié pendant les opérations d'application par l'opérateur et le travailleur et de gants par l'opérateur obligatoire.
SPEKFREE,2110167,tébuconazole (Tebuconazole) 430.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.6,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.25,L/ha,42.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.25,L/ha,42.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.25,L/ha,42.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.25,L/ha,42.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,42.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,1.25,L/ha,42.0,Délai de rentrée,Condition: - 48 heures
BOLT NEO,2268880,spiroxamine (Spiroxamine) 300.0 g/L | prothioconazole (Prothioconazole) 160.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,42.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Protections respiratoires certifiées : demi-masque certifié (EN 140) équipé d'un filtre P3 (EN 143) ou A2P3 (EN 14387) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) .  • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - En cas d'exposition aux gouttelettes pulvérisées, porter un demi-masque filtrant à particules (EN 149) ou un demi-masque (EN 140) équipé d'un filtre à particules P3 (EN 143) .  - Lunettes certifiées norme EN 166 (CE, sigle 3) . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes certifiées norme EN 166 (CE, sigle 3)."
